
28,28,0,24,false,12,false,36,false,25,false,false,0,86.0,2340,2,,28,3,,28,0,-1,4
27,27,1,12,true,24,true,-1,false,36,true,false,2,25.0,1580,3,,27,2,,27,0,-1,-22
28,28,2,-1,false,24,false,12,false,12,false,false,0,9.0,2340,2,,28,3,,28,0,-1,-30
28,28,2,-1,false,36,false,12,false,12,false,false,1,18.0,2340,2,,28,1,,28,0,-1,-41
41,41,0,12,false,12,false,36,false,24,false,false,2,67.0,2650,2,,41,3,,41,60,-1,-12
37,37,1,12,false,24,false,-1,false,24,false,false,2,120.0,700,3,,37,2,,37,140,-1,51
37,37,2,-1,false,24,false,12,false,24,false,false,0,112.0,700,3,,37,3,,37,90,-1,24
37,37,2,-1,false,36,false,12,false,12,false,false,3,48.0,700,3,,37,2,,37,140,-1,-49
41,41,2,-1,false,28,false,12,false,12,false,false,0,6.0,2690,2,,41,0,,41,20,-1,-39
41,41,2,-1,false,12,false,28,false,28,false,false,1,30.0,2680,2,,41,1,,41,30,-1,-29
41,41,2,-1,false,12,false,28,false,28,false,false,0,54.0,2640,2,,41,3,,41,70,-1,-28
37,37,4,12,false,-1,false,12,false,52,false,false,1,104.0,700,3,,37,1,,37,140,-1,39
49,49,0,24,true,12,true,36,true,25,true,true,3,12.0,1520,2,,49,0,,49,1390,0,-65
49,49,0,24,true,12,true,36,true,25,true,true,3,12.0,1520,2,,49,0,,49,1390,0,-29
51,51,0,52,false,28,false,12,false,12,false,true,0,44.0,2800,2,,51,0,,51,470,0,-43
49,49,2,-1,false,12,false,28,false,28,false,true,1,96.0,1490,2,,49,1,,49,1300,0,51
54,54,2,-1,false,16,false,12,false,52,false,true,0,108.0,3670,2,,54,1,,54,800,0,-19
54,54,4,12,false,-1,false,12,false,52,false,true,1,40.0,3670,2,,54,1,,54,800,0,-101
45,45,2,-1,false,24,false,12,false,24,false,false,3,24.0,450,3,,45,2,,45,170,-1,-97
45,45,2,-1,false,12,false,24,false,24,false,false,1,68.0,470,3,,45,1,,45,150,-1,-21
54,54,2,-1,false,12,false,24,false,24,true,false,1,55.0,3670,2,,54,1,,54,800,0,0
54,54,2,-1,false,24,false,12,false,24,false,false,3,82.0,3670,2,,54,2,,54,800,0,28
45,45,3,12,false,12,false,24,false,-1,false,false,2,20.0,460,3,,45,3,,45,160,-1,-61
49,49,3,12,true,24,true,36,true,-1,false,false,2,77.0,1510,2,,49,2,,49,1260,0,-3
45,45,4,36,false,-1,false,36,false,12,false,false,1,40.0,420,3,,45,0,,45,180,-1,-71
58,58,0,12,false,12,false,24,false,36,false,true,1,80.0,1230,3,,58,1,,58,440,0,53
59,59,0,24,false,12,false,36,false,25,false,true,0,135.0,2030,3,,59,0,,59,590,0,122
63,63,0,12,false,12,false,24,false,36,false,true,2,51.0,2860,3,,63,1,,63,420,-1,-31
59,59,2,-1,false,12,false,28,false,28,false,true,0,186.0,2030,3,,59,3,,59,630,0,104
63,63,2,-1,false,12,true,24,true,24,false,true,3,55.0,2660,3,,63,3,,63,620,-1,16
66,66,3,12,true,24,true,24,true,-1,false,true,2,90.0,4010,2,,66,2,,66,600,0,-1
59,59,4,24,true,-1,false,12,true,52,true,true,1,70.0,2030,3,,59,1,,59,630,0,0
71,71,4,12,true,-1,false,24,true,52,true,true,2,99.0,6290,1,,71,1,,71,610,0,-19
71,71,4,73,true,-1,false,56,true,12,true,true,3,144.0,6290,1,,71,3,,71,650,0,-8
71,71,4,12,true,-1,false,24,true,52,true,true,2,65.0,6290,1,,71,3,,71,680,0,-13
64,64,1,12,false,24,false,-1,false,36,false,false,2,44.0,3260,3,,64,2,,64,20,-1,-15
59,59,2,-1,false,24,true,12,true,24,true,false,3,83.0,2050,3,,59,3,,59,430,0,-42
64,64,2,-1,false,12,false,24,false,24,false,false,1,26.0,3260,3,,64,1,,64,20,-1,7
67,67,4,12,false,-1,false,52,false,12,false,false,3,9.0,4610,2,,67,3,,67,0,-1,-36
67,67,4,24,false,-1,false,52,false,12,false,false,2,38.0,4610,2,,67,3,,67,0,-1,-21
67,67,4,12,false,-1,false,52,false,12,false,false,3,10.0,4610,2,,67,3,,67,10,-1,-57
67,67,4,12,false,-1,false,52,false,12,false,false,3,13.0,4610,2,,67,3,,67,50,-1,-44
75,75,0,52,true,28,false,12,false,12,true,true,0,68.0,920,3,,75,0,,75,310,-1,-21
75,75,0,24,false,12,false,36,false,25,true,true,3,46.0,1040,3,,75,2,,75,190,-1,-29
83,83,0,12,false,12,false,36,false,24,false,true,0,147.0,2930,1,,83,0,,83,800,0,-28
75,75,1,12,true,12,true,-1,false,24,true,true,2,142.0,1040,3,,75,2,,75,170,-1,31
82,82,1,12,true,12,true,-1,false,24,true,true,2,86.0,2330,1,,82,2,,82,600,0,-37
82,82,2,-1,false,24,true,12,true,24,true,true,1,87.0,2330,1,,82,1,,82,600,0,-23
82,82,2,-1,false,24,false,12,false,12,false,true,1,69.0,2530,1,,82,1,,82,1200,0,-68
88,88,3,12,true,12,true,24,true,-1,false,true,2,86.0,3850,1,,88,2,,88,600,0,-35
83,83,4,36,false,-1,false,12,false,36,false,true,1,74.0,2930,1,,83,1,,83,800,0,-19
88,88,4,36,true,-1,false,36,true,12,true,true,3,84.0,3850,1,,88,3,,88,600,0,-5
78,78,0,52,false,28,false,12,false,12,false,false,0,11.0,1870,2,,78,1,,78,110,-1,-72
78,78,2,-1,false,16,false,12,false,52,false,false,0,17.0,1850,2,,78,1,,78,130,-1,-48
75,75,3,12,true,24,true,24,true,-1,false,false,0,25.0,1050,3,,75,3,,75,180,-1,-84
84,84,3,12,false,24,false,36,false,-1,false,false,2,123.0,2930,1,,84,2,,84,800,0,30
78,78,4,60,false,-1,false,12,false,12,false,false,1,22.0,1850,2,,78,0,,78,110,-1,-41
78,78,4,60,false,-1,false,12,false,12,false,false,1,58.0,1850,2,,78,0,,78,130,-1,-11
95,95,2,-1,false,12,false,28,false,28,false,true,1,66.0,2010,2,,95,2,,95,460,0,-33
96,96,3,12,true,24,false,36,false,-1,false,true,2,118.0,2510,2,,96,2,,96,40,-1,34
97,97,3,12,false,24,true,36,false,-1,false,true,2,114.0,2530,2,,97,2,,97,80,-1,63
95,95,4,60,true,-1,false,12,true,12,true,true,1,34.0,1730,2,,95,0,,95,820,0,9
100,100,4,60,true,-1,false,12,true,12,true,true,3,62.0,2800,1,,100,0,,100,630,0,7
102,102,4,24,true,-1,false,52,true,12,true,true,3,90.0,3750,1,,102,3,,102,1400,0,0
102,102,4,24,true,-1,false,52,true,12,true,true,3,88.0,3750,1,,102,3,,102,1400,0,33
102,102,4,24,true,-1,false,52,true,12,true,true,3,96.0,3750,1,,102,3,,102,1400,0,49
102,102,4,60,true,-1,false,12,true,12,true,true,3,140.0,3750,1,,102,0,,102,1400,0,60
97,97,0,12,true,12,true,24,true,36,false,false,3,25.0,2550,2,,97,0,,97,0,-1,-32
98,98,0,52,false,28,false,12,false,12,false,false,0,62.0,2550,2,,98,3,,98,10,-1,-4
91,91,1,12,false,24,false,-1,false,24,false,false,2,120.0,700,3,,91,3,,91,140,-1,51
91,91,2,-1,false,24,false,12,false,24,false,false,0,112.0,700,3,,91,3,,91,90,-1,49
91,91,2,-1,false,24,false,12,false,24,false,false,0,112.0,700,3,,91,3,,91,140,-1,15
91,91,4,12,false,-1,false,12,false,52,false,false,1,104.0,700,3,,91,1,,91,140,-1,27
95,95,4,60,false,-1,false,12,false,12,false,false,1,11.0,1590,2,,95,0,,95,930,0,-55
100,100,4,60,false,-1,false,12,false,12,false,false,3,11.0,2670,1,,100,0,,100,760,0,-55
108,108,0,52,false,28,false,12,false,12,false,true,0,140.0,820,3,,108,0,,108,900,0,14
109,109,0,24,true,12,true,36,false,25,true,true,2,63.0,1720,3,,109,1,,109,90,-1,0
112,112,0,24,true,12,true,25,true,36,true,true,2,106.0,2260,2,,112,3,,112,450,0,10
112,112,2,-1,false,12,false,28,false,28,true,true,0,134.0,1750,3,,112,3,,112,80,-1,69
112,112,2,-1,false,16,true,12,true,52,true,true,1,115.0,1750,3,,112,1,,112,80,-1,46
112,112,2,-1,false,24,true,24,true,12,true,true,1,94.0,2260,2,,112,2,,112,450,0,13
114,114,2,-1,false,24,true,24,true,12,false,true,0,80.0,2720,2,,114,3,,114,30,-1,-8
108,108,4,12,true,-1,false,12,true,12,true,true,3,68.0,610,3,,108,3,,108,680,0,-32
108,108,4,12,false,-1,false,52,false,12,false,true,3,56.0,820,3,,108,3,,108,900,0,-22
112,112,4,12,true,-1,false,52,true,12,true,true,3,102.0,2120,2,,112,3,,112,630,-1,49
112,112,2,-1,false,24,true,24,true,12,true,false,1,6.0,1750,3,,112,2,,112,80,-1,-91
114,114,2,-1,false,12,true,28,true,28,true,false,0,9.0,2740,2,,114,1,,114,10,-1,-52
121,121,0,52,false,28,false,12,true,12,false,true,2,10.0,1370,3,,121,1,,121,580,0,-37
129,129,0,24,false,12,false,36,false,25,false,true,1,43.0,3960,1,,129,1,,129,800,0,14
133,133,0,12,false,12,false,36,false,24,true,true,3,74.0,5180,1,,133,3,,133,1200,0,10
129,129,1,12,false,12,true,-1,false,24,false,true,2,86.0,3560,1,,129,2,,129,1200,0,-1
121,121,2,-1,false,16,true,52,true,12,true,true,3,85.0,1360,3,,121,3,,121,560,0,11
129,129,2,-1,false,24,false,12,false,12,false,true,1,69.0,3960,1,,129,1,,129,800,0,-9
129,129,3,12,true,24,true,36,true,-1,false,true,0,58.0,3350,1,,129,3,,129,1410,0,-6
133,133,3,16,false,12,false,25,false,-1,false,true,0,98.0,5580,1,,133,0,,133,800,0,51
121,121,4,60,true,-1,false,12,true,12,true,true,1,92.0,1330,3,,121,0,,121,530,0,24
133,133,4,12,false,-1,false,12,false,52,false,true,2,114.0,5580,1,,133,1,,133,800,0,-51
121,121,0,12,true,12,true,36,true,24,true,false,0,28.0,1370,3,,121,3,,121,490,0,-37
125,125,0,12,false,12,false,24,false,36,false,false,0,14.0,3120,3,,125,2,,125,60,-1,-3
125,125,0,12,false,12,false,24,false,36,false,false,1,23.0,3100,3,,125,0,,125,80,-1,-4
128,128,0,24,false,12,false,36,false,25,false,false,1,64.0,3180,2,,128,0,,128,20,-1,1
128,128,0,12,false,12,false,24,false,36,false,false,3,27.0,3180,2,,128,2,,128,20,-1,-42
133,133,0,52,true,28,false,12,true,12,true,false,3,43.0,5580,1,,133,2,,133,800,0,-18
128,128,2,-1,false,24,false,12,false,24,false,false,3,25.0,3180,2,,128,3,,128,20,-1,-36
125,125,3,12,false,24,false,36,false,-1,false,false,0,41.0,3080,3,,125,3,,125,100,-1,-41
125,125,3,12,false,24,false,36,false,-1,false,false,0,26.0,3120,3,,125,1,,125,60,-1,-58
128,128,3,12,false,24,false,36,false,-1,false,false,2,7.0,3180,2,,128,2,,128,20,-1,-84
140,140,0,52,true,28,true,12,true,12,true,true,0,140.0,980,3,,140,0,,140,770,0,69
148,148,0,24,true,12,true,36,true,25,true,true,2,92.0,3730,3,,148,2,,148,3000,0,-38
159,159,1,56,false,12,false,-1,false,12,false,true,2,118.0,10070,2,,159,2,,159,820,0,-29
140,140,2,-1,false,16,false,12,false,52,false,true,0,176.0,1190,3,,140,1,,140,550,0,72
148,148,3,12,false,12,true,24,false,-1,false,true,2,86.0,3930,3,,148,2,,148,2800,0,-35
140,140,4,36,true,-1,false,12,true,36,true,true,3,112.0,980,3,,140,3,,140,760,0,37
140,140,4,24,true,-1,false,52,true,12,true,true,3,92.0,980,3,,140,3,,140,780,0,16
144,144,4,60,true,-1,false,12,true,12,true,true,1,82.0,1810,3,,144,0,,144,930,0,10
148,148,4,12,true,-1,false,12,false,52,false,true,2,62.0,3930,3,,148,1,,148,2800,0,-47
148,148,4,12,true,-1,false,12,true,52,true,true,2,74.0,3730,3,,148,1,,148,3000,0,-19
155,155,4,73,true,-1,false,12,true,56,true,true,3,170.0,8050,2,,155,0,,155,640,0,39
156,156,4,73,false,-1,false,56,false,12,false,true,2,130.0,8690,2,,156,3,,156,80,-1,58
159,159,4,73,false,-1,false,12,false,56,false,true,3,65.0,9650,1,,159,0,,159,1250,0,-51
159,159,0,60,false,12,false,12,false,68,false,false,0,76.0,10070,2,,159,0,,159,800,0,-5
152,152,1,20,false,8,false,-1,false,56,false,false,2,55.0,7510,3,,152,1,,152,100,-1,-49
156,156,1,16,false,16,false,-1,false,12,false,false,2,90.0,8710,2,,156,0,,156,60,-1,0
159,159,1,16,false,16,true,-1,false,12,false,false,2,128.0,10070,2,,159,1,,159,800,0,-21
144,144,2,-1,false,36,false,12,false,12,false,false,3,153.0,2120,3,,144,2,,144,490,0,-11
144,144,2,-1,false,12,true,28,true,28,true,false,0,49.0,2190,3,,144,1,,144,470,0,0
156,156,3,20,false,8,false,56,false,-1,false,false,0,86.0,8690,2,,156,3,,156,60,-1,50
144,144,4,24,false,-1,false,52,false,12,false,false,3,165.0,2180,3,,144,0,,144,460,0,21
152,152,4,73,false,-1,false,56,false,12,false,false,1,115.0,7390,3,,152,0,,152,180,-1,33
152,152,4,32,false,-1,false,56,false,20,false,false,3,123.0,7460,3,,152,3,,152,110,-1,23
152,152,4,32,false,-1,false,56,false,20,false,false,3,121.0,7460,3,,152,3,,152,110,-1,23
156,156,4,20,false,-1,false,12,false,20,false,false,1,83.0,8690,2,,156,1,,156,30,-1,13
173,173,0,12,true,52,true,25,true,24,true,true,0,60.0,5770,1,,173,3,,173,1270,0,-31
173,173,0,12,true,52,true,24,true,25,true,true,1,75.0,5770,1,,173,1,,173,1290,0,-13
177,177,0,60,true,12,true,12,true,68,true,true,2,41.0,7460,1,,177,1,,177,420,0,-26
167,167,1,12,true,12,true,-1,false,24,true,true,2,93.0,2330,2,,167,2,,167,1200,0,28
166,166,2,-1,false,16,false,12,false,52,false,true,1,123.0,1220,3,,166,1,,166,120,-1,35
166,166,2,-1,false,12,false,28,true,28,true,true,0,128.0,1260,3,,166,1,,166,100,-1,63
167,167,2,-1,false,28,false,12,false,12,false,true,1,139.0,2730,2,,167,1,,167,800,0,4
167,167,2,-1,false,24,false,12,false,12,false,true,1,62.0,2730,2,,167,1,,167,800,-1,3
167,167,3,16,true,12,true,25,true,-1,false,true,2,94.0,2130,2,,167,2,,167,600,0,19
173,173,3,20,true,8,true,56,true,-1,false,true,0,98.0,5770,1,,173,3,,173,1300,0,69
165,165,4,12,true,-1,false,52,true,12,true,true,3,66.0,790,3,,165,3,,165,410,0,-35
165,165,4,60,true,-1,false,12,true,12,true,true,1,142.0,1200,3,,165,0,,165,160,-1,45
169,169,4,60,false,-1,false,12,false,12,false,true,1,134.0,3530,2,,169,0,,169,0,-1,95
177,177,4,12,true,-1,false,52,true,24,true,true,2,159.0,7470,1,,177,3,,177,450,0,35
177,177,4,12,true,-1,false,52,true,24,true,true,3,141.0,7490,1,,177,3,,177,430,0,20
177,177,4,12,true,-1,false,52,true,24,true,true,3,163.0,7540,1,,177,3,,177,410,0,53
170,170,0,12,false,12,false,36,false,24,false,false,1,65.0,3530,2,,170,3,,170,0,-1,46
173,173,1,20,true,8,true,-1,false,56,true,false,0,72.0,5770,1,,173,0,,173,1200,0,-64
166,166,2,-1,false,24,true,24,true,12,true,false,3,5.0,1260,3,,166,2,,166,100,-1,-82
169,169,2,-1,false,24,false,24,false,12,false,false,1,21.0,3530,2,,169,2,,169,0,-1,-18
168,168,3,12,false,24,false,36,false,-1,false,false,2,69.0,2730,2,,168,2,,168,800,0,48
186,186,0,52,false,28,false,12,false,12,true,true,0,52.0,1110,3,,186,0,,186,530,0,7
199,199,0,24,false,12,false,25,false,36,false,true,3,31.0,5690,2,,199,3,,199,1630,0,-39
187,187,1,12,false,24,false,-1,false,36,true,true,2,93.0,1730,3,,187,2,,187,430,0,1
193,193,1,16,true,12,false,-1,false,25,false,true,3,112.0,3420,3,,193,0,,193,560,-1,25
197,197,1,16,true,12,true,-1,false,25,true,true,3,10.0,4250,2,,197,2,,197,3050,0,-65
197,197,1,16,true,12,true,-1,false,25,true,true,3,10.0,4250,2,,197,2,,197,3050,0,-65
193,193,2,-1,false,16,false,12,false,52,false,true,0,118.0,3320,3,,193,1,,193,660,-1,35
187,187,3,16,false,12,false,25,true,-1,false,true,1,84.0,1710,3,,187,0,,187,420,0,-15
197,197,3,12,true,24,true,24,true,-1,false,true,2,97.0,4250,2,,197,2,,197,600,0,-1
197,197,3,12,true,24,true,36,true,-1,false,true,0,102.0,4220,2,,197,3,,197,1470,0,70
197,197,3,12,false,24,false,24,false,-1,false,true,2,98.0,4850,2,,197,2,,197,2450,0,15
187,187,4,24,true,-1,false,12,true,52,true,true,1,114.0,1730,3,,187,1,,187,1390,0,6
188,188,0,12,true,12,false,24,true,36,false,false,3,92.0,2160,3,,188,3,,188,840,0,0
195,195,0,52,false,28,false,12,false,12,false,false,3,79.0,3890,3,,195,3,,195,90,-1,2
203,203,0,12,false,12,false,36,false,24,false,false,2,23.0,7330,2,,203,2,,203,0,-1,-71
188,188,1,12,false,24,false,-1,false,36,true,false,2,45.0,2160,3,,188,1,,188,850,0,0
193,193,2,-1,false,28,false,12,false,12,false,false,3,79.0,3430,3,,193,3,,193,430,0,0
193,193,2,-1,false,12,false,28,false,28,true,false,0,69.0,3420,3,,193,3,,193,440,0,32
203,203,2,-1,false,24,false,12,false,24,false,false,1,22.0,7330,2,,203,1,,203,0,-1,-66
203,203,2,-1,false,24,false,12,false,24,false,false,1,14.0,7330,2,,203,1,,203,0,-1,-59
203,203,2,-1,false,24,false,12,false,24,false,false,1,14.0,7330,2,,203,1,,203,0,-1,-77
195,195,4,60,false,-1,false,12,false,12,false,false,1,13.0,3890,3,,195,2,,195,70,-1,-50
216,216,0,52,true,28,false,12,true,12,true,true,3,19.0,3640,1,,216,0,,216,1200,0,-46
212,212,2,-1,false,16,true,52,false,12,false,true,0,52.0,2850,2,,212,3,,212,430,0,7
216,216,2,-1,false,36,false,12,false,12,false,true,3,117.0,3640,1,,216,2,,216,1200,0,-47
216,216,2,-1,false,16,false,52,false,12,false,true,3,33.0,3640,1,,216,3,,216,1200,0,-35
208,208,4,36,false,-1,false,12,false,36,false,true,1,136.0,1720,3,,208,1,,208,450,0,3
209,209,0,24,false,12,false,25,false,36,false,false,1,94.0,2170,3,,209,2,,209,90,-1,6
213,213,0,24,false,12,false,25,false,36,false,false,0,73.0,3280,2,,213,1,,213,0,-1,36
213,213,0,12,false,12,false,24,false,36,false,false,0,23.0,3280,2,,213,0,,213,0,-1,-8
209,209,2,-1,false,16,false,12,false,52,false,false,0,147.0,2170,3,,209,1,,209,140,-1,64
209,209,2,-1,false,36,false,12,false,12,false,false,1,19.0,2170,3,,209,2,,209,140,-1,-58
209,209,2,-1,false,16,false,52,false,12,false,false,0,174.0,2170,3,,209,3,,209,140,-1,105
213,213,2,-1,false,24,false,12,false,12,false,false,1,125.0,3280,2,,213,1,,213,0,-1,43
216,216,2,-1,false,12,true,28,true,28,true,false,0,70.0,3640,1,,216,3,,216,1200,0,12
213,213,4,60,false,-1,false,12,false,12,false,false,3,64.0,3280,2,,213,3,,213,0,-1,13
222,222,0,52,true,28,true,12,true,12,true,true,0,76.0,900,3,,222,0,,222,230,-1,-21
224,224,0,24,true,12,true,36,false,25,true,true,1,7.0,1610,2,,224,2,,224,1400,0,-86
224,224,0,24,false,12,false,25,false,36,false,true,2,72.0,1530,2,,224,3,,224,1480,0,-27
229,229,0,52,true,28,true,12,true,12,true,true,0,70.0,3060,2,,229,0,,229,620,0,29
229,229,0,52,true,28,true,12,true,12,true,true,0,76.0,3010,2,,229,0,,229,680,0,8
224,224,1,16,true,12,true,-1,false,25,true,true,0,51.0,1310,2,,224,1,,224,1520,0,0
222,222,2,-1,false,16,true,12,true,52,true,true,1,81.0,900,3,,222,1,,222,210,-1,18
224,224,2,-1,false,24,false,24,false,12,false,true,1,95.0,1530,2,,224,2,,224,500,0,34
225,225,2,-1,false,12,false,24,false,24,false,true,3,62.0,2030,2,,225,3,,225,980,0,-7
229,229,2,-1,false,16,true,52,true,12,true,true,3,91.0,3030,2,,229,3,,229,660,0,85
233,233,2,-1,false,24,false,12,false,12,false,true,1,119.0,4090,2,,233,2,,233,20,-1,14
229,229,4,24,false,-1,false,52,false,12,false,true,3,151.0,3420,2,,229,3,,229,670,0,43
222,222,0,52,false,28,false,12,false,12,false,false,1,50.0,1040,3,,222,1,,222,90,-1,-27
233,233,0,52,false,28,false,12,false,12,false,false,3,26.0,4090,2,,233,2,,233,20,-1,-71
233,233,0,52,false,28,false,12,false,12,false,false,1,78.0,4090,2,,233,0,,233,20,-1,1
233,233,1,12,false,24,true,-1,false,24,false,false,3,10.0,4090,2,,233,0,,233,20,-1,-59
222,222,3,12,false,12,false,24,false,-1,false,false,0,93.0,1050,3,,222,2,,222,80,-1,24
239,239,0,52,false,28,false,12,false,12,false,true,0,136.0,1800,3,,239,0,,239,1360,0,59
243,243,2,-1,false,12,false,24,false,24,false,true,3,78.0,3160,3,,243,3,,243,0,-1,-4
243,243,3,12,false,12,true,24,false,-1,false,true,2,90.0,3780,2,,243,2,,243,400,-1,23
239,239,4,12,false,-1,false,12,false,52,false,true,1,74.0,1800,3,,239,1,,239,1360,0,8
239,239,4,24,true,-1,false,12,true,52,true,true,1,76.0,1800,3,,239,1,,239,1360,0,-11
243,243,4,60,false,-1,false,12,false,12,false,true,3,110.0,3160,3,,243,0,,243,0,-1,91
245,245,4,24,true,-1,false,52,true,12,true,true,1,97.0,4540,1,,245,0,,245,1200,0,-4
245,245,4,24,true,-1,false,12,true,52,true,true,2,112.0,4540,1,,245,1,,245,1200,0,22
245,245,4,12,true,-1,false,12,true,52,true,true,2,84.0,4540,1,,245,1,,245,1200,0,13
245,245,0,12,false,12,false,36,false,24,false,false,2,101.0,4940,1,,245,2,,245,800,0,0
239,239,2,-1,false,24,true,24,true,12,true,false,3,119.0,1820,3,,239,3,,239,1340,0,52
243,243,2,-1,false,24,false,12,false,24,false,false,3,6.0,3160,3,,243,2,,243,0,-1,-53
243,243,3,12,true,24,true,36,true,-1,false,false,2,63.0,3160,3,,243,2,,243,0,-1,24
243,243,3,12,false,12,false,24,false,-1,false,false,2,25.0,4180,2,,243,3,,243,0,-1,-14
243,243,3,12,false,12,false,24,false,-1,false,false,0,34.0,4180,2,,243,3,,243,0,-1,-65
243,243,4,24,false,-1,false,52,false,12,false,false,3,102.0,4180,2,,243,2,,243,0,-1,55
255,255,1,12,true,12,true,-1,false,24,true,true,3,74.0,1290,3,,255,0,,255,600,0,-22
259,259,1,12,true,24,true,-1,false,24,true,true,3,3.0,2250,3,,259,0,,259,2810,0,-53
259,259,1,12,true,24,true,-1,false,24,true,true,3,7.0,2250,3,,259,0,,259,2820,0,-53
259,259,1,12,true,24,true,-1,false,24,true,true,0,83.0,2250,3,,259,0,,259,2830,0,17
264,264,3,16,true,12,true,25,true,-1,false,true,2,65.0,5420,3,,264,3,,264,1450,0,-24
265,265,3,12,false,24,false,24,false,-1,false,true,2,87.0,6870,3,,265,2,,265,110,-1,-22
255,255,4,36,true,-1,false,12,true,36,true,true,2,36.0,1210,3,,255,1,,255,1040,0,-44
255,255,4,36,true,-1,false,12,true,36,true,true,1,102.0,1210,3,,255,1,,255,1040,0,26
255,255,4,24,true,-1,false,12,true,52,true,true,2,34.0,1290,3,,255,1,,255,960,0,-23
264,264,4,60,true,-1,false,12,true,12,true,true,3,77.0,5470,3,,264,3,,264,1400,0,31
264,264,4,60,true,-1,false,12,true,12,true,true,3,72.0,5470,3,,264,3,,264,1400,0,15
259,259,0,24,false,12,false,36,false,25,false,false,2,57.0,3450,3,,259,1,,259,1600,0,0
265,265,0,12,false,12,false,36,false,24,true,false,1,46.0,6870,3,,265,1,,265,110,-1,-77
268,268,1,12,false,24,false,-1,false,36,true,false,2,69.0,6870,3,,268,1,,268,110,-1,-32
268,268,2,-1,false,12,false,28,false,28,false,false,0,89.0,6870,3,,268,1,,268,110,-1,14
270,270,2,-1,false,28,false,12,false,12,false,false,1,99.0,7000,2,,270,2,,270,80,-1,42
270,270,2,-1,false,12,false,28,false,28,false,false,0,13.0,7000,2,,270,1,,270,80,-1,-53
270,270,2,-1,false,12,false,24,false,24,false,false,0,101.0,7000,2,,270,3,,270,80,-1,25
259,259,3,12,true,24,true,24,true,-1,false,false,1,57.0,2250,3,,259,2,,259,1200,0,0
264,264,4,60,false,-1,false,12,false,12,false,false,1,40.0,5190,3,,264,0,,264,1680,0,-5
270,270,4,60,false,-1,false,12,false,12,false,false,3,35.0,7000,2,,270,3,,270,80,-1,-49
277,277,2,-1,false,12,false,28,false,28,true,true,0,130.0,2210,3,,277,1,,277,0,-1,73
277,277,3,16,true,12,true,25,true,-1,false,true,0,103.0,2210,3,,277,3,,277,0,-1,52
281,281,3,12,true,24,true,24,true,-1,false,true,2,98.0,2520,1,,281,2,,281,600,0,60
