
88,88,15,2147483647,0,true,1770,1,,88,ChaseAction,,88,170
88,88,21,2147483647,12,true,1820,1,,88,ChaseAction,,88,120
88,88,16,82,0,true,1890,1,,88,ChillAction,,88,80
88,88,2147483647,28,0,true,1970,1,,88,ChaseAction,,88,20
88,88,2147483647,18,12,true,1990,1,,88,ChillAction,,88,0
88,88,2147483647,2147483647,12,true,1990,1,,88,ChillAction,,88,0
88,88,2147483647,2147483647,0,true,1990,1,,88,ChillAction,,88,0
88,88,2147483647,83,0,true,1990,1,,88,ChaseAction,,88,0
88,88,2147483647,59,12,true,1990,1,,88,ChillAction,,88,0
88,88,2147483647,2147483647,12,true,1990,1,,88,ChillAction,,88,50
88,88,2147483647,2147483647,0,true,1990,1,,88,ChillAction,,88,50
88,88,2147483647,71,0,true,1990,1,,88,ChillAction,,88,50
88,88,76,2147483647,0,false,420,2,,88,ChaseAction,,88,800
88,88,26,2147483647,0,false,510,2,,88,ChaseAction,,88,770
88,88,62,59,28,true,1280,2,,88,ChillAction,,88,0
88,88,2147483647,50,0,true,1280,2,,88,ChillAction,,88,200
88,88,82,2147483647,0,false,390,3,,88,ChaseAction,,88,400
88,88,40,2147483647,0,false,1480,3,,88,ChaseAction,,88,380
43,43,2147483647,71,48,true,1180,3,,43,RunAwayAction,,43,-960
43,43,2147483647,47,36,true,1180,3,,43,ChaseAction,,43,-790
43,43,2147483647,47,0,true,1180,3,,43,ChillAction,,43,-760
87,87,2147483647,140,0,true,100,3,,87,ChillAction,,87,410
88,88,2147483647,100,0,true,190,3,,88,ChillAction,,88,320
88,88,2147483647,92,0,true,220,3,,88,ChaseAction,,88,300
88,88,2147483647,50,0,true,1280,3,,88,ChillAction,,88,230
88,88,2147483647,29,0,true,1280,3,,88,ChillAction,,88,490
88,88,2147483647,29,0,true,1280,3,,88,ChillAction,,88,520
88,88,2147483647,38,0,true,1280,3,,88,ChaseAction,,88,540
88,88,2147483647,38,0,true,1310,3,,88,ChillAction,,88,520
88,88,3,2147483647,0,true,1800,3,,88,ChillAction,,88,140
88,88,22,82,0,true,1860,3,,88,RunAwayAction,,88,80
88,88,31,82,24,true,1940,3,,88,ChaseAction,,88,50
88,88,25,82,0,true,1940,3,,88,ChillAction,,88,50
88,88,7,58,36,true,1940,3,,88,RunAwayAction,,88,50
88,88,2147483647,28,0,true,1940,3,,88,ChillAction,,88,50
88,88,2147483647,6,0,true,1940,3,,88,ChillAction,,88,50
88,88,2147483647,18,12,true,1990,3,,88,ChillAction,,88,0
88,88,2147483647,18,36,true,1990,3,,88,ChaseAction,,88,0
88,88,2147483647,18,0,true,1990,3,,88,ChillAction,,88,0
88,88,2147483647,18,24,true,1990,3,,88,ChillAction,,88,0
88,88,2147483647,2147483647,12,true,1990,3,,88,RunAwayAction,,88,0
88,88,2147483647,93,12,true,1990,3,,88,RunAwayAction,,88,0
88,88,2147483647,96,12,true,1990,3,,88,RunAwayAction,,88,0
88,88,2147483647,59,12,true,1990,3,,88,ChillAction,,88,0
88,88,2147483647,59,36,true,1990,3,,88,ChaseAction,,88,0
88,88,2147483647,11,0,true,1990,3,,88,ChillAction,,88,0
88,88,2147483647,11,24,true,1990,3,,88,ChaseAction,,88,0
88,88,2147483647,2147483647,12,true,1990,3,,88,RunAwayAction,,88,50
88,88,2147483647,87,12,true,1990,3,,88,RunAwayAction,,88,50
88,88,2147483647,71,12,true,1990,3,,88,ChillAction,,88,50
88,88,2147483647,71,48,true,2040,3,,88,ChaseAction,,88,0
88,88,22,2147483647,0,false,1510,4,,88,ChaseAction,,88,380
88,88,65,59,0,true,1260,4,,88,ChillAction,,88,20
152,152,39,2147483647,0,false,820,1,,152,ChaseAction,,152,360
152,152,13,2147483647,0,false,870,1,,152,RunAwayAction,,152,330
150,150,2147483647,2147483647,0,true,10,1,,150,RunAwayAction,,150,380
152,152,2147483647,2147483647,0,true,70,1,,152,ChaseAction,,152,440
152,152,62,28,0,true,480,1,,152,RunAwayAction,,152,30
152,152,2147483647,2147483647,0,true,510,1,,152,ChaseAction,,152,0
152,152,2147483647,2147483647,0,true,510,1,,152,ChaseAction,,152,80
152,152,2147483647,71,0,true,510,1,,152,RunAwayAction,,152,280
152,152,2147483647,47,0,true,510,1,,152,ChillAction,,152,360
152,152,41,2147483647,0,true,1120,1,,152,ChillAction,,152,80
152,152,2147483647,2147483647,12,true,1200,1,,152,ChillAction,,152,0
152,152,67,2147483647,0,true,1180,2,,152,ChillAction,,152,20
152,152,118,124,0,false,300,3,,152,ChillAction,,152,210
152,152,51,2147483647,0,false,790,3,,152,RunAwayAction,,152,330
152,152,27,2147483647,24,false,870,3,,152,ChillAction,,152,330
152,152,31,2147483647,0,false,870,3,,152,ChaseAction,,152,330
152,152,5,2147483647,0,false,890,3,,152,ChaseAction,,152,310
88,88,2147483647,71,36,true,2040,3,,88,ChaseAction,,88,-1940
88,88,2147483647,47,0,true,2040,3,,88,ChillAction,,88,-1770
88,88,2147483647,47,24,true,2040,3,,88,ChillAction,,88,-1740
151,151,2147483647,2147483647,0,true,40,3,,151,ChillAction,,151,440
152,152,2147483647,92,0,true,100,3,,152,ChaseAction,,152,410
152,152,112,124,0,true,270,3,,152,RunAwayAction,,152,240
152,152,88,76,0,true,390,3,,152,ChaseAction,,152,120
152,152,56,4,0,true,510,3,,152,RunAwayAction,,152,0
152,152,2147483647,2147483647,0,true,510,3,,152,ChillAction,,152,0
152,152,2147483647,87,0,true,510,3,,152,ChaseAction,,152,80
152,152,2147483647,71,0,true,510,3,,152,ChillAction,,152,110
152,152,2147483647,47,0,true,510,3,,152,RunAwayAction,,152,310
152,152,2147483647,47,36,true,590,3,,152,RunAwayAction,,152,280
152,152,2147483647,23,0,true,590,3,,152,ChaseAction,,152,280
152,152,2147483647,23,0,true,620,3,,152,ChaseAction,,152,270
152,152,79,87,12,true,1200,3,,152,ChaseAction,,152,0
152,152,2147483647,46,48,true,1200,3,,152,RunAwayAction,,152,0
152,152,2147483647,34,48,true,1200,3,,152,ChillAction,,152,0
152,152,2147483647,26,12,true,1200,3,,152,ChaseAction,,152,0
152,152,2147483647,135,12,true,1200,3,,152,ChaseAction,,152,0
192,192,63,2147483647,0,false,850,0,,192,RunAwayAction,,192,840
192,192,40,58,0,true,1350,0,,192,ChillAction,,192,390
192,192,72,45,0,true,1740,0,,192,ChillAction,,192,10
192,192,52,18,40,true,1740,0,,192,ChillAction,,192,100
192,192,2147483647,17,0,true,1840,0,,192,ChillAction,,192,220
192,192,2147483647,41,0,true,2000,0,,192,RunAwayAction,,192,80
192,192,21,2147483647,0,false,980,1,,192,RunAwayAction,,192,760
190,190,2147483647,2147483647,0,true,10,1,,190,ChaseAction,,190,370
192,192,2147483647,2147483647,0,true,70,1,,192,RunAwayAction,,192,350
192,192,64,72,12,true,380,1,,192,RunAwayAction,,192,150
192,192,50,48,0,true,390,1,,192,RunAwayAction,,192,230
192,192,62,20,0,true,450,1,,192,ChillAction,,192,340
192,192,2147483647,2147483647,12,true,530,1,,192,ChillAction,,192,320
192,192,58,58,0,true,1620,1,,192,RunAwayAction,,192,120
192,192,44,86,0,true,1690,1,,192,RunAwayAction,,192,50
192,192,58,11,28,true,1740,1,,192,ChillAction,,192,70
192,192,14,54,24,true,1740,1,,192,RunAwayAction,,192,190
192,192,2147483647,7,24,true,1740,1,,192,ChillAction,,192,230
192,192,2147483647,7,0,true,1750,1,,192,ChaseAction,,192,250
192,192,2147483647,39,0,true,1970,1,,192,ChaseAction,,192,110
192,192,2147483647,17,0,true,2060,1,,192,ChaseAction,,192,40
192,192,2147483647,2147483647,12,true,2080,1,,192,ChillAction,,192,20
192,192,2147483647,7,12,true,2100,1,,192,ChaseAction,,192,0
192,192,2147483647,7,0,true,2100,1,,192,ChaseAction,,192,0
192,192,75,2147483647,0,false,820,2,,192,RunAwayAction,,192,800
192,192,45,2147483647,0,false,910,2,,192,ChillAction,,192,810
192,192,2147483647,17,0,true,1930,2,,192,ChaseAction,,192,150
192,192,118,137,0,false,300,3,,192,ChaseAction,,192,230
192,192,81,2147483647,0,false,790,3,,192,ChaseAction,,192,560
152,152,2147483647,111,48,true,1200,3,,152,RunAwayAction,,152,-1100
152,152,2147483647,87,48,true,1200,3,,152,RunAwayAction,,152,-930
152,152,2147483647,7,12,true,1200,3,,152,ChillAction,,152,-900
191,191,2147483647,2147483647,0,true,40,3,,191,ChillAction,,191,350
192,192,2147483647,92,0,true,100,3,,192,RunAwayAction,,192,350
192,192,112,124,0,true,270,3,,192,RunAwayAction,,192,240
192,192,44,24,0,true,420,3,,192,ChillAction,,192,220
192,192,94,20,0,true,510,3,,192,ChaseAction,,192,310
192,192,2147483647,141,0,true,530,3,,192,ChillAction,,192,380
192,192,2147483647,99,0,true,620,3,,192,RunAwayAction,,192,320
192,192,2147483647,93,0,true,640,3,,192,RunAwayAction,,192,340
192,192,54,69,0,true,1720,3,,192,ChillAction,,192,20
192,192,2147483647,41,0,true,2030,3,,192,RunAwayAction,,192,50
192,192,2147483647,141,36,true,2080,3,,192,RunAwayAction,,192,20
192,192,2147483647,99,0,true,2080,3,,192,ChaseAction,,192,20
192,192,2147483647,75,24,true,2080,3,,192,ChillAction,,192,20
192,192,2147483647,7,0,true,2080,3,,192,ChaseAction,,192,20
192,192,2147483647,7,0,true,2100,3,,192,RunAwayAction,,192,0
192,192,45,2147483647,0,false,940,4,,192,ChillAction,,192,800
192,192,50,42,61,true,1740,4,,192,RunAwayAction,,192,160
192,192,2147483647,17,0,true,1810,4,,192,ChaseAction,,192,220
192,192,2147483647,17,0,true,1900,4,,192,RunAwayAction,,192,180
246,246,40,8,0,true,540,0,,246,ChillAction,,246,140
246,246,8,44,12,true,600,0,,246,RunAwayAction,,246,180
246,246,2147483647,19,12,true,600,0,,246,RunAwayAction,,246,250
246,246,2147483647,14,0,true,710,0,,246,ChillAction,,246,260
246,246,2147483647,33,0,true,940,0,,246,RunAwayAction,,246,90
246,246,2147483647,12,25,true,1030,0,,246,RunAwayAction,,246,220
246,246,28,2147483647,24,false,1250,1,,246,ChillAction,,246,160
246,246,2147483647,97,12,false,1410,1,,246,ChaseAction,,246,0
246,246,2147483647,103,12,false,1410,1,,246,ChillAction,,246,0
192,192,2147483647,7,12,true,2100,1,,192,ChaseAction,,192,-2000
192,192,2147483647,7,0,true,2100,1,,192,ChaseAction,,192,-1800
244,244,2147483647,2147483647,0,true,10,1,,244,ChaseAction,,244,370
246,246,2147483647,2147483647,0,true,70,1,,246,RunAwayAction,,246,350
246,246,52,56,12,true,380,1,,246,ChillAction,,246,160
246,246,58,40,0,true,390,1,,246,ChaseAction,,246,210
246,246,50,32,0,true,450,1,,246,ChaseAction,,246,150
246,246,2147483647,14,0,true,680,1,,246,ChillAction,,246,260
246,246,2147483647,36,0,true,780,1,,246,ChaseAction,,246,230
246,246,2147483647,15,0,true,850,1,,246,RunAwayAction,,246,180
246,246,2147483647,18,0,true,880,1,,246,RunAwayAction,,246,150
246,246,2147483647,33,0,true,970,1,,246,ChillAction,,246,230
246,246,2147483647,2147483647,12,true,1410,1,,246,RunAwayAction,,246,0
246,246,2147483647,2147483647,12,true,1410,1,,246,ChaseAction,,246,0
246,246,2147483647,71,12,true,1410,1,,246,RunAwayAction,,246,0
246,246,2147483647,49,12,true,1410,1,,246,ChillAction,,246,0
246,246,2147483647,2147483647,12,true,1410,1,,246,ChaseAction,,246,0
246,246,2147483647,2147483647,12,true,1410,1,,246,ChaseAction,,246,0
246,246,2147483647,83,12,true,1410,1,,246,RunAwayAction,,246,0
246,246,2147483647,59,12,true,1410,1,,246,ChillAction,,246,0
246,246,58,8,0,true,510,2,,246,RunAwayAction,,246,130
246,246,28,12,0,true,600,2,,246,ChaseAction,,246,110
246,246,2147483647,14,0,true,640,2,,246,ChaseAction,,246,270
246,246,2147483647,12,28,true,1030,2,,246,ChaseAction,,246,220
246,246,2147483647,12,0,true,1030,2,,246,ChaseAction,,246,250
246,246,106,112,0,false,300,3,,246,ChaseAction,,246,210
246,246,40,2147483647,0,false,1200,3,,246,ChaseAction,,246,160
246,246,22,2147483647,12,false,1250,3,,246,ChillAction,,246,160
246,246,84,2147483647,0,false,1250,3,,246,RunAwayAction,,246,160
246,246,102,2147483647,0,false,1280,3,,246,ChillAction,,246,130
246,246,114,2147483647,36,false,1360,3,,246,ChaseAction,,246,50
246,246,108,2147483647,0,false,1360,3,,246,ChaseAction,,246,50
246,246,2147483647,103,0,false,1410,3,,246,ChillAction,,246,0
192,192,2147483647,7,0,true,2100,3,,192,RunAwayAction,,192,-1830
245,245,2147483647,2147483647,0,true,40,3,,245,RunAwayAction,,245,350
246,246,2147483647,88,0,true,100,3,,246,ChaseAction,,246,350
246,246,100,112,0,true,270,3,,246,ChillAction,,246,210
246,246,40,16,0,true,420,3,,246,RunAwayAction,,246,180
246,246,68,16,0,true,480,3,,246,ChaseAction,,246,130
246,246,2147483647,30,0,true,910,3,,246,ChaseAction,,246,120
246,246,2147483647,12,0,true,1030,3,,246,ChaseAction,,246,330
246,246,2147483647,79,36,true,1410,3,,246,RunAwayAction,,246,0
246,246,2147483647,77,0,true,1410,3,,246,ChillAction,,246,0
246,246,2147483647,53,12,true,1410,3,,246,ChillAction,,246,0
246,246,2147483647,2147483647,0,true,1410,3,,246,ChillAction,,246,0
246,246,2147483647,87,0,true,1410,3,,246,RunAwayAction,,246,0
246,246,2147483647,71,0,true,1410,3,,246,ChillAction,,246,0
246,246,2147483647,47,0,true,1410,3,,246,RunAwayAction,,246,0
246,246,2147483647,67,36,true,1410,3,,246,RunAwayAction,,246,0
246,246,2147483647,23,0,true,1410,3,,246,RunAwayAction,,246,0
246,246,2147483647,2147483647,0,true,1410,3,,246,ChillAction,,246,0
246,246,2147483647,93,0,true,1410,3,,246,RunAwayAction,,246,0
246,246,2147483647,96,0,true,1410,3,,246,RunAwayAction,,246,0
246,246,2147483647,59,0,true,1410,3,,246,ChillAction,,246,0
246,246,2147483647,14,0,true,610,4,,246,RunAwayAction,,246,270
246,246,2147483647,33,0,true,1010,4,,246,RunAwayAction,,246,240
314,314,35,2147483647,0,false,510,0,,314,RunAwayAction,,314,220
314,314,18,2147483647,0,false,670,0,,314,ChaseAction,,314,360
314,314,56,2147483647,12,true,1030,0,,314,ChillAction,,314,160
314,314,2147483647,21,0,true,1130,0,,314,ChillAction,,314,220
314,314,2147483647,59,0,true,1290,0,,314,ChillAction,,314,110
314,314,24,2147483647,0,false,640,1,,314,ChaseAction,,314,390
314,314,10,2147483647,0,false,730,1,,314,ChaseAction,,314,310
314,314,4,2147483647,0,false,760,1,,314,ChillAction,,314,340
312,312,2147483647,2147483647,0,true,10,1,,312,RunAwayAction,,312,270
314,314,2147483647,2147483647,0,true,70,1,,314,ChillAction,,314,410
314,314,62,2147483647,0,true,1030,1,,314,ChaseAction,,314,100
314,314,2147483647,21,24,true,1030,1,,314,ChillAction,,314,230
314,314,2147483647,21,0,true,1040,1,,314,RunAwayAction,,314,250
314,314,2147483647,46,0,true,1260,1,,314,RunAwayAction,,314,120
314,314,2147483647,57,28,true,1350,1,,314,RunAwayAction,,314,50
314,314,2147483647,2147483647,0,true,1350,1,,314,RunAwayAction,,314,50
314,314,2147483647,2147483647,0,true,1350,1,,314,RunAwayAction,,314,50
314,314,2147483647,91,12,true,1400,1,,314,ChillAction,,314,0
314,314,2147483647,2147483647,0,true,1400,1,,314,RunAwayAction,,314,0
314,314,2147483647,2147483647,12,true,1400,1,,314,ChaseAction,,314,0
314,314,2147483647,83,12,true,1400,1,,314,ChillAction,,314,0
314,314,41,2147483647,0,false,480,2,,314,ChillAction,,314,220
314,314,42,2147483647,0,false,570,2,,314,ChillAction,,314,190
314,314,2147483647,21,36,true,1030,2,,314,ChillAction,,314,190
314,314,2147483647,46,0,true,1220,2,,314,ChillAction,,314,130
314,314,51,2147483647,0,false,450,3,,314,ChaseAction,,314,220
314,314,12,2147483647,0,false,700,3,,314,RunAwayAction,,314,330
314,314,2147483647,123,0,false,1400,3,,314,ChaseAction,,314,0
246,246,2147483647,61,36,true,1410,3,,246,RunAwayAction,,246,-1280
246,246,2147483647,13,0,true,1410,3,,246,RunAwayAction,,246,-1250
246,246,2147483647,13,12,true,1410,3,,246,RunAwayAction,,246,-1160
313,313,2147483647,2147483647,0,true,40,3,,313,ChaseAction,,313,410
314,314,2147483647,112,0,true,130,3,,314,RunAwayAction,,314,380
314,314,2147483647,112,0,true,160,3,,314,RunAwayAction,,314,410
314,314,2147483647,88,0,true,250,3,,314,ChillAction,,314,350
314,314,2147483647,80,0,true,280,3,,314,ChaseAction,,314,360
314,314,2147483647,2147483647,0,true,1350,3,,314,ChillAction,,314,50
314,314,2147483647,93,0,true,1380,3,,314,RunAwayAction,,314,20
314,314,2147483647,96,0,true,1400,3,,314,RunAwayAction,,314,0
314,314,2147483647,122,0,true,1400,3,,314,ChillAction,,314,0
314,314,2147483647,75,0,true,1400,3,,314,RunAwayAction,,314,0
314,314,2147483647,51,0,true,1400,3,,314,ChaseAction,,314,0
314,314,2147483647,2147483647,0,true,1400,3,,314,ChillAction,,314,0
314,314,2147483647,93,0,true,1400,3,,314,RunAwayAction,,314,0
314,314,2147483647,96,0,true,1400,3,,314,RunAwayAction,,314,0
314,314,2147483647,83,0,true,1400,3,,314,RunAwayAction,,314,0
314,314,48,2147483647,0,false,600,4,,314,RunAwayAction,,314,430
314,314,2147483647,21,0,true,1100,4,,314,ChaseAction,,314,250
314,314,2147483647,25,0,true,1190,4,,314,ChillAction,,314,160
366,366,10,2147483647,0,false,510,0,,366,ChaseAction,,366,1040
366,366,37,2147483647,0,true,1410,0,,366,RunAwayAction,,366,210
366,366,45,64,0,true,1600,0,,366,RunAwayAction,,366,20
366,366,3,8,25,true,1620,0,,366,RunAwayAction,,366,0
364,364,2147483647,2147483647,0,true,10,1,,364,RunAwayAction,,364,270
366,366,2147483647,2147483647,0,true,70,1,,366,ChillAction,,366,410
366,366,24,78,0,true,840,1,,366,ChillAction,,366,780
366,366,5,56,0,true,1480,1,,366,RunAwayAction,,366,140
366,366,41,88,0,true,1550,1,,366,ChillAction,,366,70
366,366,29,64,24,true,1620,1,,366,ChillAction,,366,0
366,366,2147483647,2147483647,0,true,1620,1,,366,ChaseAction,,366,190
366,366,2147483647,2147483647,0,true,1620,1,,366,ChaseAction,,366,310
366,366,49,27,0,true,1900,1,,366,RunAwayAction,,366,30
366,366,2147483647,2147483647,0,true,1930,1,,366,ChaseAction,,366,0
366,366,2147483647,2147483647,12,true,1930,1,,366,ChillAction,,366,0
366,366,28,2147483647,0,false,480,2,,366,ChillAction,,366,1000
366,366,42,2147483647,0,true,770,2,,366,RunAwayAction,,366,810
366,366,15,8,37,true,1620,2,,366,RunAwayAction,,366,0
366,366,21,8,0,true,1620,2,,366,ChillAction,,366,0
366,366,46,2147483647,0,false,450,3,,366,ChaseAction,,366,960
366,366,107,123,0,false,1810,3,,366,ChillAction,,366,120
314,314,2147483647,83,0,true,1400,3,,314,RunAwayAction,,314,-1270
314,314,2147483647,59,0,true,1400,3,,314,ChaseAction,,314,-1240
314,314,2147483647,59,0,true,1400,3,,314,ChaseAction,,314,-1150
365,365,2147483647,2147483647,0,true,40,3,,365,ChaseAction,,365,410
366,366,2147483647,124,0,true,130,3,,366,RunAwayAction,,366,380
366,366,2147483647,124,0,true,160,3,,366,ChaseAction,,366,610
366,366,2147483647,76,0,true,250,3,,366,RunAwayAction,,366,550
366,366,2147483647,68,0,true,280,3,,366,ChaseAction,,366,560
366,366,57,88,0,true,1580,3,,366,ChillAction,,366,40
366,366,2147483647,8,0,true,1620,3,,366,ChillAction,,366,30
366,366,2147483647,8,0,true,1620,3,,366,ChaseAction,,366,190
366,366,2147483647,8,0,true,1620,3,,366,ChaseAction,,366,190
366,366,2147483647,2147483647,0,true,1620,3,,366,ChillAction,,366,280
366,366,2147483647,87,0,true,1650,3,,366,RunAwayAction,,366,280
366,366,101,123,12,true,1810,3,,366,ChillAction,,366,120
366,366,101,75,0,true,1810,3,,366,ChaseAction,,366,120
366,366,43,3,0,true,1930,3,,366,ChillAction,,366,0
366,366,2147483647,2147483647,0,true,1930,3,,366,ChillAction,,366,0
366,366,2147483647,123,12,true,1930,3,,366,RunAwayAction,,366,0
366,366,48,2147483647,0,true,800,4,,366,ChaseAction,,366,800
366,366,21,32,25,true,1620,4,,366,ChillAction,,366,0
411,411,40,2147483647,12,false,790,1,,411,ChaseAction,,411,50
411,411,52,2147483647,12,false,790,1,,411,ChaseAction,,411,50
411,411,51,2147483647,0,false,790,1,,411,ChaseAction,,411,70
411,411,57,2147483647,0,false,790,1,,411,ChillAction,,411,70
409,409,2147483647,2147483647,0,true,10,1,,409,RunAwayAction,,409,380
411,411,2147483647,2147483647,0,true,70,1,,411,RunAwayAction,,411,440
411,411,62,16,0,true,480,1,,411,ChaseAction,,411,310
411,411,74,8,0,true,540,1,,411,ChillAction,,411,250
411,411,2147483647,11,12,true,860,1,,411,ChillAction,,411,0
411,411,2147483647,2147483647,0,true,860,1,,411,RunAwayAction,,411,0
411,411,2147483647,2147483647,12,true,860,1,,411,ChillAction,,411,80
411,411,2147483647,71,12,true,860,1,,411,ChaseAction,,411,80
411,411,2147483647,49,0,true,860,1,,411,ChillAction,,411,80
411,411,2147483647,2147483647,12,true,940,1,,411,ChillAction,,411,0
411,411,118,112,0,false,300,3,,411,ChillAction,,411,470
411,411,34,2147483647,0,false,770,3,,411,ChillAction,,411,20
411,411,46,2147483647,0,false,790,3,,411,ChillAction,,411,50
